"DATE","DOY","week","TREAT","REP","STATION","ABIPN","BURSI","C7","CMAC","CSTIG","CTRIF","CYCSP","H13","HAXY","HCONV","HGLAC","HPARN","HVAR","PQUA","CANTHARID","LAMPY","LCW","MECOP","X20SPOT"
"7/1/2020",183,27,"5",5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"5",5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
"7/30/2020",212,31,"5",5,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1
"8/13/2020",226,33,"5",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3
"8/27/2020",240,35,"5",5,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
"9/3/2020",247,36,"5",5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"5",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"5",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
"7/30/2020",212,31,"5",5,4,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
"8/13/2020",226,33,"5",5,4,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,2,0,0
"8/27/2020",240,35,"5",5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
"9/3/2020",247,36,"5",5,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"5",5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7/1/2020",183,27,"5",5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
"7/16/2020",198,29,"5",5,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"7/30/2020",212,31,"5",5,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8/13/2020",226,33,"5",5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8/27/2020",240,35,"5",5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
"9/3/2020",247,36,"5",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6/18/2020",170,25,"5",6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"5",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7/30/2020",212,31,"5",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
"8/13/2020",226,33,"5",6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,0
"8/27/2020",240,35,"5",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"9/3/2020",247,36,"5",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"5",6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7/16/2020",198,29,"5",6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0
"7/30/2020",212,31,"5",6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13
"8/13/2020",226,33,"5",6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,1,0,3
"8/27/2020",240,35,"5",6,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,0,0,0,0
"9/3/2020",247,36,"5",6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"5",6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"5",6,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
"7/30/2020",212,31,"5",6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"8/13/2020",226,33,"5",6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"8/27/2020",240,35,"5",6,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,0,0,0,0
"9/3/2020",247,36,"5",6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6/18/2020",170,25,"5",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"7/16/2020",198,29,"5",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"7/30/2020",212,31,"5",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"8/13/2020",226,33,"5",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8/27/2020",240,35,"5",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
"9/3/2020",247,36,"5",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"5",6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"7/1/2020",183,27,"5",6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"7/16/2020",198,29,"5",6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"7/30/2020",212,31,"5",6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3
"8/13/2020",226,33,"5",6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/27/2020",240,35,"5",6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"9/3/2020",247,36,"5",6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6/19/2020",171,25,"6",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7/1/2020",183,27,"6",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"7/16/2020",198,29,"6",1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0
"7/30/2020",212,31,"6",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8/13/2020",226,33,"6",1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8/18/2020",231,34,"6",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"6",1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/16/2020",198,29,"6",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"7/30/2020",212,31,"6",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
"8/13/2020",226,33,"6",1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"8/18/2020",231,34,"6",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"6",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0
"7/16/2020",198,29,"6",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/30/2020",212,31,"6",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"8/13/2020",226,33,"6",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8/18/2020",231,34,"6",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"6/19/2020",171,25,"6",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7/1/2020",183,27,"6",1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7/16/2020",198,29,"6",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"7/30/2020",212,31,"6",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"6",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/18/2020",231,34,"6",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"6",1,5,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"7/16/2020",198,29,"6",1,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0
"7/30/2020",212,31,"6",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8/13/2020",226,33,"6",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"8/18/2020",231,34,"6",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"6",2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"7/16/2020",198,29,"6",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"6",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8/13/2020",226,33,"6",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/18/2020",231,34,"6",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"6",2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
"7/16/2020",198,29,"6",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"6",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8/13/2020",226,33,"6",2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"8/18/2020",231,34,"6",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"6",2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"7/16/2020",198,29,"6",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"7/30/2020",212,31,"6",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"6",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/18/2020",231,34,"6",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"6",2,4,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
"7/16/2020",198,29,"6",2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/30/2020",212,31,"6",2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"8/13/2020",226,33,"6",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/18/2020",231,34,"6",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",2,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
"7/1/2020",183,27,"6",2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7/16/2020",198,29,"6",2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"7/30/2020",212,31,"6",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"8/13/2020",226,33,"6",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"8/18/2020",231,34,"6",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7/1/2020",183,27,"6",3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"7/16/2020",198,29,"6",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0
"7/30/2020",212,31,"6",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"6",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"8/18/2020",231,34,"6",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7/1/2020",183,27,"6",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7/16/2020",198,29,"6",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"7/30/2020",212,31,"6",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"6",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"8/18/2020",231,34,"6",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"6",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/16/2020",198,29,"6",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"7/30/2020",212,31,"6",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"8/13/2020",226,33,"6",3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8/18/2020",231,34,"6",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7/1/2020",183,27,"6",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7/16/2020",198,29,"6",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"7/30/2020",212,31,"6",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"6",3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8/18/2020",231,34,"6",3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"6/19/2020",171,25,"6",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7/1/2020",183,27,"6",3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/16/2020",198,29,"6",3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"7/30/2020",212,31,"6",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8/13/2020",226,33,"6",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8/18/2020",231,34,"6",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"7/1/2020",183,27,"6",4,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
"7/16/2020",198,29,"6",4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0
"7/30/2020",212,31,"6",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8/13/2020",226,33,"6",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/18/2020",231,34,"6",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"6",4,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"6",4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/30/2020",212,31,"6",4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"6",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/18/2020",231,34,"6",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",4,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"6",4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"7/16/2020",198,29,"6",4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/30/2020",212,31,"6",4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"6",4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/18/2020",231,34,"6",4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7/1/2020",183,27,"6",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7/16/2020",198,29,"6",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/30/2020",212,31,"6",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8/13/2020",226,33,"6",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"8/18/2020",231,34,"6",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6/19/2020",171,25,"6",4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"6",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"6",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"6",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8/13/2020",226,33,"6",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/18/2020",231,34,"6",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"6",5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
"7/16/2020",198,29,"6",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
"7/30/2020",212,31,"6",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"6",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/18/2020",231,34,"6",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"6",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"6",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"7/30/2020",212,31,"6",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"6",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/18/2020",231,34,"6",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"6",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"6",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"7/30/2020",212,31,"6",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"8/13/2020",226,33,"6",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"8/18/2020",231,34,"6",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7/1/2020",183,27,"6",5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"7/16/2020",198,29,"6",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"7/30/2020",212,31,"6",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8/13/2020",226,33,"6",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/18/2020",231,34,"6",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"6",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"6",5,5,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0
"7/30/2020",212,31,"6",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"6",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8/18/2020",231,34,"6",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"6",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"7/16/2020",198,29,"6",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"7/30/2020",212,31,"6",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"8/13/2020",226,33,"6",6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"8/18/2020",231,34,"6",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6/19/2020",171,25,"6",6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"6",6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/16/2020",198,29,"6",6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0
"7/30/2020",212,31,"6",6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8/13/2020",226,33,"6",6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8/18/2020",231,34,"6",6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"6",6,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"7/16/2020",198,29,"6",6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"7/30/2020",212,31,"6",6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"8/13/2020",226,33,"6",6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8/18/2020",231,34,"6",6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"6/19/2020",171,25,"6",6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7/1/2020",183,27,"6",6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"7/16/2020",198,29,"6",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"7/30/2020",212,31,"6",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"8/13/2020",226,33,"6",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1
"8/18/2020",231,34,"6",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"6",6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"6",6,5,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"6",6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
"7/30/2020",212,31,"6",6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"6",6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8/18/2020",231,34,"6",6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"7",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"7",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"7",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"7/30/2020",212,31,"7",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"8/13/2020",226,33,"7",1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0
"8/27/2020",240,35,"7",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"9/3/2020",247,36,"7",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2020",171,25,"7",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
